,Datetime,Date,Year,Hour,Price,dishwasher,ev,freezer,gridexport,gridimport,heatpump,pv,refrigerator,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
0,2016-01-01 00:00:00,2016-01-01 00:00:00,2016,0,44.78,25.092,203.14700000000002,35.897,732.6410000000001,1144.97,797.63,1133.9,29.076999999999998,16.217,0.0,0.0,0.0,0.0
1,2016-01-01 01:00:00,2016-01-01 00:00:00,2016,1,41.18,25.092,203.14700000000002,35.913000000000004,732.6410000000001,1145.92,798.235,1133.9,29.076999999999998,16.217,0.0,0.0,0.0,0.0
2,2016-01-01 02:00:00,2016-01-01 00:00:00,2016,2,33.62,25.092,203.14700000000002,35.935,732.6410000000001,1146.79,798.665,1133.9,29.125,16.217,0.0,0.0,0.0,0.0
3,2016-01-01 03:00:00,2016-01-01 00:00:00,2016,3,34.82,25.092,203.14700000000002,35.949,732.6410000000001,1147.7930000000001,799.32,1133.9,29.125,16.217,0.0,0.0,0.0,0.0
4,2016-01-01 04:00:00,2016-01-01 00:00:00,2016,4,34.04,25.092,203.14700000000002,35.963,732.6410000000001,1148.54,799.855,1133.9,29.125,16.217,0.0,0.0,0.0,0.0
5,2016-01-01 05:00:00,2016-01-01 00:00:00,2016,5,31.72,25.092,203.14700000000002,35.982,732.6410000000001,1149.23,800.335,1133.9,29.171999999999997,16.217,0.0,0.0,0.0,0.0
6,2016-01-01 06:00:00,2016-01-01 00:00:00,2016,6,36.32,25.092,203.14700000000002,36.001999999999995,732.6410000000001,1150.035,800.995,1133.9,29.171999999999997,16.217,0.0,0.0,0.0,0.0
7,2016-01-01 07:00:00,2016-01-01 00:00:00,2016,7,35.46,25.092,203.14700000000002,36.016,732.6410000000001,1150.827,801.655,1133.9,29.171999999999997,16.217,0.0,0.0,0.0,0.0
8,2016-01-01 08:00:00,2016-01-01 00:00:00,2016,8,39.54,25.092,203.14700000000002,36.029,732.6410000000001,1151.42,802.1,1133.92,29.217,16.217,0.0,0.0,0.0,0.0
9,2016-01-01 09:00:00,2016-01-01 00:00:00,2016,9,47.5,25.092,203.14700000000002,36.051,732.7139999999999,1152.04,802.685,1134.11,29.217,16.217,0.0,0.0,0.0,0.0
10,2016-01-01 10:00:00,2016-01-01 00:00:00,2016,10,52.06,25.092,203.14700000000002,36.068000000000005,732.77,1152.94,803.685,1134.515,29.217,16.217,0.0,0.0,0.0,0.0
11,2016-01-01 11:00:00,2016-01-01 00:00:00,2016,11,54.12,25.092,203.14700000000002,36.082,732.959,1153.8,804.8,1135.155,29.261999999999997,16.217,0.0,0.0,0.0,0.0
12,2016-01-01 12:00:00,2016-01-01 00:00:00,2016,12,53.18,25.092,203.14700000000002,36.099000000000004,733.199,1154.195,805.315,1135.705,29.261999999999997,16.217,0.0,0.0,0.0,0.0
13,2016-01-01 13:00:00,2016-01-01 00:00:00,2016,13,50.0,25.092,203.14700000000002,36.121,733.279,1156.05,806.645,1136.16,29.28,16.217,0.0,0.0,0.0,0.0
14,2016-01-01 14:00:00,2016-01-01 00:00:00,2016,14,48.86,25.092,203.14700000000002,36.134,733.289,1157.06,807.365,1136.445,29.313000000000002,16.217,0.0,0.0,0.0,0.0
15,2016-01-01 15:00:00,2016-01-01 00:00:00,2016,15,57.74,25.092,203.14700000000002,36.148,733.299,1157.76,808.015,1136.585,29.313000000000002,16.217,0.0,0.0,0.0,0.0
16,2016-01-01 16:00:00,2016-01-01 00:00:00,2016,16,74.88,25.092,203.14700000000002,36.169000000000004,733.299,1158.297,808.39,1136.609,29.328000000000003,16.217,0.0,0.0,0.0,0.0
17,2016-01-01 17:00:00,2016-01-01 00:00:00,2016,17,74.82,25.092,203.14700000000002,36.187,733.299,1159.26,809.035,1136.609,29.359,16.217,0.0,0.0,0.0,0.0
18,2016-01-01 18:00:00,2016-01-01 00:00:00,2016,18,70.68,25.092,203.14700000000002,36.201,733.299,1160.255,809.755,1136.609,29.359,16.217,0.0,0.0,0.0,0.0
19,2016-01-01 19:00:00,2016-01-01 00:00:00,2016,19,66.14,25.092,203.14700000000002,36.216,733.299,1161.337,810.2,1136.609,29.383000000000003,16.217,0.5730000000000004,0.037898220000000024,0.0020000000000024443,0.00013228000000016166
20,2016-01-01 20:00:00,2016-01-01 00:00:00,2016,20,59.04,25.665,203.14700000000002,36.239000000000004,733.299,1163.75,811.54,1136.609,29.416,16.219,0.17800000000000438,0.010509120000000259,0.0,0.0
21,2016-01-01 21:00:00,2016-01-01 00:00:00,2016,21,60.2,25.843000000000004,203.148,36.251999999999995,733.299,1165.34,812.55,1136.609,29.416,16.219,0.0,0.0,0.0,0.0
22,2016-01-01 22:00:00,2016-01-01 00:00:00,2016,22,49.14,25.843000000000004,203.148,36.266,733.299,1166.23,813.165,1136.609,29.435,16.219,0.0,0.0,0.0,0.0
23,2016-01-01 23:00:00,2016-01-01 00:00:00,2016,23,44.4,25.843000000000004,203.148,36.285,733.299,1166.973,813.55,1136.609,29.465999999999998,16.219,0.0,0.0,0.0,0.0
24,2016-01-02 00:00:00,2016-01-02 00:00:00,2016,0,33.14,25.843000000000004,203.148,36.305,733.299,1167.855,814.205,1136.609,29.465999999999998,16.219,0.0,0.0,0.0,0.0
25,2016-01-02 01:00:00,2016-01-02 00:00:00,2016,1,30.7,25.843000000000004,203.148,36.318000000000005,733.299,1168.63,814.83,1136.609,29.478,16.219,0.0,0.0,0.0,0.0
26,2016-01-02 02:00:00,2016-01-02 00:00:00,2016,2,25.54,25.843000000000004,203.148,36.332,733.299,1169.203,815.23,1136.609,29.511999999999997,16.219,0.0,0.0,0.0,0.0
27,2016-01-02 03:00:00,2016-01-02 00:00:00,2016,3,22.54,25.843000000000004,203.148,36.353,733.299,1170.005,815.88,1136.609,29.511999999999997,16.219,0.0,0.0,0.0,0.0
28,2016-01-02 04:00:00,2016-01-02 00:00:00,2016,4,23.82,25.843000000000004,203.148,36.371,733.299,1170.815,816.545,1136.609,29.52,16.219,0.0,0.0,0.0,0.0
29,2016-01-02 05:00:00,2016-01-02 00:00:00,2016,5,25.24,25.843000000000004,203.148,36.384,733.299,1171.43,816.98,1136.609,29.555999999999997,16.219,0.0,0.0,0.0,0.0
30,2016-01-02 06:00:00,2016-01-02 00:00:00,2016,6,27.66,25.843000000000004,203.148,36.397,733.299,1172.135,817.57,1136.609,29.555999999999997,16.219,0.0,0.0,0.0,0.0
31,2016-01-02 07:00:00,2016-01-02 00:00:00,2016,7,32.24,25.843000000000004,203.148,36.419000000000004,733.299,1172.945,818.225,1136.609,29.56,16.219,0.0,0.0,0.0,0.0
32,2016-01-02 08:00:00,2016-01-02 00:00:00,2016,8,36.24,25.843000000000004,203.148,36.436,733.299,1173.71,818.845,1136.636,29.601,16.219,0.0,0.0,0.0,0.0
33,2016-01-02 09:00:00,2016-01-02 00:00:00,2016,9,39.18,25.843000000000004,203.148,36.45,733.299,1174.235,819.255,1136.796,29.601,16.219,0.0,0.0,0.0,0.0
34,2016-01-02 10:00:00,2016-01-02 00:00:00,2016,10,42.14,25.843000000000004,203.148,36.463,733.32,1175.71,820.735,1137.005,29.618000000000002,16.219,0.0,0.0,0.08599999999999852,0.003624039999999938
35,2016-01-02 11:00:00,2016-01-02 00:00:00,2016,11,45.08,25.843000000000004,203.30200000000002,36.486,733.4689999999999,1176.46,821.42,1137.625,29.636,16.305,0.005999999999996675,0.0002704799999998501,0.7390000000000008,0.03331412000000003
36,2016-01-02 12:00:00,2016-01-02 00:00:00,2016,12,39.58,25.849,204.468,36.501,733.4689999999999,1178.79,822.04,1138.265,29.636,17.044,0.004999999999999005,0.0001978999999999606,0.09499999999999886,0.0037600999999999546
37,2016-01-02 13:00:00,2016-01-02 00:00:00,2016,13,33.8,25.854,206.24,36.515,733.4689999999999,1181.19,822.79,1139.02,29.67,17.139,0.0019999999999988916,6.759999999996253e-05,0.022999999999999687,0.0007773999999999893
38,2016-01-02 14:00:00,2016-01-02 00:00:00,2016,14,33.94,25.855999999999998,206.88400000000001,36.53,733.578,1182.87,823.9,1139.42,29.67,17.162,0.0,0.0,0.0,0.0
39,2016-01-02 15:00:00,2016-01-02 00:00:00,2016,15,38.5,25.855999999999998,206.88400000000001,36.554,733.6410000000001,1183.465,824.55,1139.76,29.695999999999998,17.162,0.004000000000001336,0.00015400000000005142,0.0020000000000024443,7.700000000009411e-05
40,2016-01-02 16:00:00,2016-01-02 00:00:00,2016,16,56.02,25.86,208.169,36.568000000000005,733.6410000000001,1185.58,825.05,1139.77,29.713,17.164,0.0,0.0,0.0,0.0
41,2016-01-02 17:00:00,2016-01-02 00:00:00,2016,17,56.72,25.86,208.169,36.580999999999996,733.6410000000001,1186.57,825.71,1139.77,29.713,17.164,0.0,0.0,0.0,0.0
42,2016-01-02 18:00:00,2016-01-02 00:00:00,2016,18,53.12,25.86,208.169,36.6,733.6410000000001,1187.49,826.355,1139.77,29.747,17.164,0.0,0.0,0.0,0.0
43,2016-01-02 19:00:00,2016-01-02 00:00:00,2016,19,34.76,25.86,208.169,36.619,733.6410000000001,1188.31,826.755,1139.77,29.747,17.164,0.0,0.0,0.0,0.0
44,2016-01-02 20:00:00,2016-01-02 00:00:00,2016,20,31.66,25.86,208.169,36.633,733.6410000000001,1189.39,827.4,1139.77,29.784000000000002,17.164,0.0,0.0,0.0,0.0
45,2016-01-02 21:00:00,2016-01-02 00:00:00,2016,21,33.94,25.86,208.169,36.65,733.6410000000001,1190.48,828.06,1139.77,29.784000000000002,17.164,0.0,0.0,0.0,0.0
46,2016-01-02 22:00:00,2016-01-02 00:00:00,2016,22,30.62,25.86,208.169,36.671,733.6410000000001,1191.427,828.555,1139.77,29.814,17.164,0.0,0.0,0.0,0.0
47,2016-01-02 23:00:00,2016-01-02 00:00:00,2016,23,13.98,25.86,208.169,36.685,733.6410000000001,1192.21,829.08,1139.77,29.820999999999998,17.164,0.0,0.0,0.0,0.0
48,2016-01-03 00:00:00,2016-01-03 00:00:00,2016,0,-0.02,25.86,208.169,36.699,733.6410000000001,1193.515,830.155,1139.77,29.836,17.164,0.0,-0.0,0.0,-0.0
49,2016-01-03 01:00:00,2016-01-03 00:00:00,2016,1,0.46,25.86,208.169,36.715,733.6410000000001,1194.8,831.21,1139.77,29.857,17.164,0.0,0.0,0.0,0.0
50,2016-01-03 02:00:00,2016-01-03 00:00:00,2016,2,9.02,25.86,208.169,36.736999999999995,733.6410000000001,1195.615,831.87,1139.77,29.857,17.164,0.0,0.0,0.0,0.0
51,2016-01-03 03:00:00,2016-01-03 00:00:00,2016,3,8.24,25.86,208.169,36.751,733.6410000000001,1196.173,832.25,1139.77,29.892,17.164,0.0,0.0,0.0,0.0
52,2016-01-03 04:00:00,2016-01-03 00:00:00,2016,4,13.52,25.86,208.169,36.765,733.6410000000001,1196.995,832.93,1139.77,29.892,17.164,0.0,0.0,0.0,0.0
53,2016-01-03 05:00:00,2016-01-03 00:00:00,2016,5,1.5,25.86,208.169,36.786,733.6410000000001,1197.84,833.595,1139.77,29.927,17.164,0.0,0.0,0.0,0.0
54,2016-01-03 06:00:00,2016-01-03 00:00:00,2016,6,8.54,25.86,208.169,36.803000000000004,733.6410000000001,1198.415,834.035,1139.77,29.927,17.164,0.0,0.0,0.0,0.0
55,2016-01-03 07:00:00,2016-01-03 00:00:00,2016,7,18.22,25.86,208.169,36.817,733.6410000000001,1199.19,834.645,1139.77,29.943,17.164,0.0,0.0,0.0,0.0
56,2016-01-03 08:00:00,2016-01-03 00:00:00,2016,8,31.84,25.86,208.169,36.829,733.6410000000001,1199.985,835.315,1139.8010000000002,29.961,17.164,0.0,0.0,0.0,0.0
57,2016-01-03 09:00:00,2016-01-03 00:00:00,2016,9,34.12,25.86,208.169,36.852,733.6439999999999,1200.643,835.94,1139.881,29.961,17.164,0.0030000000000036664,0.00010236000000012509,0.0009999999999976694,3.411999999992048e-05
58,2016-01-03 10:00:00,2016-01-03 00:00:00,2016,10,38.56,25.863000000000003,209.06599999999997,36.866,733.811,1201.38,836.355,1140.945,29.994,17.165,0.004999999999999005,0.00019279999999996164,0.0030000000000001137,0.0001156800000000044
59,2016-01-03 11:00:00,2016-01-03 00:00:00,2016,11,40.5,25.868000000000002,210.967,36.88,733.9,1202.37,837.4,1143.54,29.994,17.168,0.006000000000000227,0.0002430000000000092,0.004000000000001336,0.0001620000000000541
60,2016-01-03 12:00:00,2016-01-03 00:00:00,2016,12,35.32,25.874000000000002,212.81400000000002,36.894,734.67,1203.69,838.2,1146.4,30.034000000000002,17.172,0.005999999999996675,0.00021191999999988257,0.0030000000000001137,0.00010596000000000402
61,2016-01-03 13:00:00,2016-01-03 00:00:00,2016,13,36.98,25.88,214.717,36.917,735.1289999999999,1205.255,839.38,1148.555,30.034000000000002,17.175,0.0019999999999988916,7.395999999995901e-05,0.0009999999999976694,3.6979999999913814e-05
62,2016-01-03 14:00:00,2016-01-03 00:00:00,2016,14,33.02,25.881999999999998,215.452,36.933,736.13,1205.45,839.985,1150.945,30.070999999999998,17.176,0.0010000000000047748,3.302000000015767e-05,0.0010000000000012221,3.302000000004036e-05
63,2016-01-03 15:00:00,2016-01-03 00:00:00,2016,15,37.52,25.883000000000003,215.801,36.946999999999996,736.8689999999999,1206.107,840.55,1152.185,30.076999999999998,17.177,0.002999999999996561,0.00011255999999987097,0.0020000000000024443,7.504000000009171e-05
64,2016-01-03 16:00:00,2016-01-03 00:00:00,2016,16,44.42,25.886,216.86599999999999,36.96,736.8689999999999,1207.265,840.56,1152.26,30.109,17.179000000000002,0.0,0.0,0.0,0.0
65,2016-01-03 17:00:00,2016-01-03 00:00:00,2016,17,53.52,25.886,216.86599999999999,36.984,736.8689999999999,1207.525,840.57,1152.26,30.119,17.179000000000002,0.0,0.0,0.0,0.0
66,2016-01-03 18:00:00,2016-01-03 00:00:00,2016,18,54.16,25.886,216.86599999999999,36.999,736.8689999999999,1208.6,841.325,1152.26,30.143,17.179000000000002,0.0,0.0,0.0,0.0
67,2016-01-03 19:00:00,2016-01-03 00:00:00,2016,19,50.66,25.886,216.86599999999999,37.013000000000005,736.8689999999999,1209.48,841.77,1152.26,30.164,17.179000000000002,0.0,0.0,0.0,0.0
68,2016-01-03 20:00:00,2016-01-03 00:00:00,2016,20,44.22,25.886,216.86599999999999,37.025999999999996,736.8689999999999,1210.43,842.295,1152.26,30.171999999999997,17.179000000000002,0.0,0.0,0.0,0.0
69,2016-01-03 21:00:00,2016-01-03 00:00:00,2016,21,41.82,25.886,216.86599999999999,37.051,736.8689999999999,1211.493,842.93,1152.26,30.203000000000003,17.179000000000002,0.0,0.0,0.0,0.0
70,2016-01-03 22:00:00,2016-01-03 00:00:00,2016,22,28.86,25.886,216.86599999999999,37.067,736.8689999999999,1212.445,843.485,1152.26,30.203000000000003,17.179000000000002,0.0,0.0,0.0,0.0
71,2016-01-03 23:00:00,2016-01-03 00:00:00,2016,23,27.56,25.886,216.86599999999999,37.080999999999996,736.8689999999999,1213.313,843.96,1152.26,30.24,17.179000000000002,0.0,0.0,0.0,0.0
72,2016-01-04 00:00:00,2016-01-04 00:00:00,2016,0,25.54,25.886,216.86599999999999,37.096,736.8689999999999,1214.1,844.56,1152.26,30.24,17.179000000000002,0.0,0.0,0.0,0.0
73,2016-01-04 01:00:00,2016-01-04 00:00:00,2016,1,21.12,25.886,216.86599999999999,37.119,736.8689999999999,1214.943,845.21,1152.26,30.275,17.179000000000002,0.0,0.0,0.0,0.0
74,2016-01-04 02:00:00,2016-01-04 00:00:00,2016,2,7.74,25.886,216.86599999999999,37.135,736.8689999999999,1216.53,846.645,1152.26,30.276,17.179000000000002,0.0,0.0,0.0,0.0
75,2016-01-04 03:00:00,2016-01-04 00:00:00,2016,3,6.4,25.886,216.86599999999999,37.149,736.8689999999999,1217.21,847.14,1152.26,30.291,17.179000000000002,0.0,0.0,0.0,0.0
76,2016-01-04 04:00:00,2016-01-04 00:00:00,2016,4,17.34,25.886,216.86599999999999,37.162,736.8689999999999,1218.015,847.795,1152.26,30.311999999999998,17.179000000000002,0.0,0.0,0.0,0.0
77,2016-01-04 05:00:00,2016-01-04 00:00:00,2016,5,36.02,25.886,216.86599999999999,37.183,736.8689999999999,1218.855,848.505,1152.26,30.311999999999998,17.179000000000002,0.0,0.0,0.0,0.0
78,2016-01-04 06:00:00,2016-01-04 00:00:00,2016,6,57.04,25.886,216.86599999999999,37.201,736.8689999999999,1219.7,849.21,1152.26,30.346999999999998,17.179000000000002,0.0,0.0,0.0,0.0
79,2016-01-04 07:00:00,2016-01-04 00:00:00,2016,7,69.48,25.886,216.86599999999999,37.216,736.8689999999999,1220.333,849.67,1152.26,30.346999999999998,17.179000000000002,0.0,0.0,0.0,0.0
80,2016-01-04 08:00:00,2016-01-04 00:00:00,2016,8,66.92,25.886,216.86599999999999,37.23,736.8689999999999,1221.07,850.25,1152.26,30.373,17.179000000000002,0.0,0.0,0.0,0.0
81,2016-01-04 09:00:00,2016-01-04 00:00:00,2016,9,66.48,25.886,216.86599999999999,37.248000000000005,736.91,1221.765,850.91,1152.535,30.381999999999998,17.179000000000002,0.030000000000001137,0.001994400000000076,0.001999999999995339,0.00013295999999969014
82,2016-01-04 10:00:00,2016-01-04 00:00:00,2016,10,70.18,25.916,218.359,37.269,736.91,1223.55,851.59,1153.12,30.381999999999998,17.180999999999997,0.7850000000000001,0.05509130000000002,0.0030000000000036664,0.00021054000000025734
83,2016-01-04 11:00:00,2016-01-04 00:00:00,2016,11,70.0,26.701,220.15,37.283,736.91,1226.525,853.105,1154.46,30.418000000000003,17.184,0.003999999999997783,0.0002799999999998448,0.0030000000000001137,0.00021000000000000795
84,2016-01-04 12:00:00,2016-01-04 00:00:00,2016,12,70.0,26.705,221.305,37.296,737.117,1227.763,853.535,1155.46,30.418000000000003,17.187,0.0010000000000012221,7.000000000008555e-05,0.0,0.0
85,2016-01-04 13:00:00,2016-01-04 00:00:00,2016,13,69.88,26.706,221.72,37.311,739.355,1227.93,854.12,1158.965,30.465999999999998,17.187,0.0,0.0,0.0,0.0
86,2016-01-04 14:00:00,2016-01-04 00:00:00,2016,14,69.84,26.706,221.72,37.334,740.533,1228.22,855.505,1161.49,30.465999999999998,17.187,0.0,0.0,0.0,0.0
87,2016-01-04 15:00:00,2016-01-04 00:00:00,2016,15,76.0,26.706,221.72,37.35,741.8330000000001,1228.41,855.895,1163.195,30.49,17.187,0.0,0.0,0.0,0.0
88,2016-01-04 16:00:00,2016-01-04 00:00:00,2016,16,82.42,26.706,221.72,37.365,741.84,1229.01,856.485,1163.32,30.502,17.187,0.0,0.0,0.0,0.0
89,2016-01-04 17:00:00,2016-01-04 00:00:00,2016,17,85.9,26.706,221.72,37.379,741.84,1229.725,857.065,1163.32,30.508000000000003,17.187,0.0,0.0,0.0,0.0
90,2016-01-04 18:00:00,2016-01-04 00:00:00,2016,18,83.92,26.706,221.72,37.402,741.84,1230.35,857.46,1163.32,30.537,17.187,0.0,0.0,0.0,0.0
91,2016-01-04 19:00:00,2016-01-04 00:00:00,2016,19,69.88,26.706,221.72,37.419000000000004,741.84,1231.665,858.095,1163.32,30.541,17.187,0.0,0.0,0.0,0.0
92,2016-01-04 20:00:00,2016-01-04 00:00:00,2016,20,61.32,26.706,221.72,37.431999999999995,741.84,1232.6,858.585,1163.32,30.574,17.187,0.0,0.0,0.0,0.0
93,2016-01-04 21:00:00,2016-01-04 00:00:00,2016,21,60.0,26.706,221.72,37.446,741.84,1233.645,859.075,1163.32,30.574,17.187,0.0,0.0,0.0,0.0
94,2016-01-04 22:00:00,2016-01-04 00:00:00,2016,22,47.8,26.706,221.72,37.468,741.84,1234.815,859.775,1163.32,30.609,17.187,0.0,0.0,0.0,0.0
95,2016-01-04 23:00:00,2016-01-04 00:00:00,2016,23,50.06,26.706,221.72,37.484,741.84,1235.81,860.34,1163.32,30.609,17.187,0.0,0.0,0.0,0.0
96,2016-01-05 00:00:00,2016-01-05 00:00:00,2016,0,48.84,26.706,221.72,37.498000000000005,741.84,1236.627,860.83,1163.32,30.644000000000002,17.187,0.0009999999999976694,4.883999999988618e-05,0.0009999999999976694,4.883999999988618e-05
97,2016-01-05 01:00:00,2016-01-05 00:00:00,2016,1,44.68,26.706999999999997,222.334,37.513000000000005,741.84,1238.815,862.23,1163.32,30.644000000000002,17.188,0.0,0.0,0.0,0.0
98,2016-01-05 02:00:00,2016-01-05 00:00:00,2016,2,43.0,26.706999999999997,222.345,37.536,741.84,1239.735,862.975,1163.32,30.666999999999998,17.188,0.0,0.0,0.0,0.0
99,2016-01-05 03:00:00,2016-01-05 00:00:00,2016,3,40.0,26.706999999999997,222.345,37.551,741.84,1240.52,863.65,1163.32,30.679000000000002,17.188,0.0,0.0,0.0,0.0
100,2016-01-05 04:00:00,2016-01-05 00:00:00,2016,4,47.06,26.706999999999997,222.345,37.564,741.84,1241.107,864.04,1163.32,30.68,17.188,0.0,0.0,0.0,0.0
101,2016-01-05 05:00:00,2016-01-05 00:00:00,2016,5,57.92,26.706999999999997,222.345,37.578,741.84,1241.905,864.685,1163.32,30.712,17.188,0.0,0.0,0.0,0.0
102,2016-01-05 06:00:00,2016-01-05 00:00:00,2016,6,76.64,26.706999999999997,222.345,37.602,741.84,1242.7169999999999,865.35,1163.32,30.712,17.188,0.0,0.0,0.0,0.0
103,2016-01-05 07:00:00,2016-01-05 00:00:00,2016,7,82.9,26.706999999999997,222.345,37.616,741.84,1243.38,865.865,1163.32,30.746,17.188,0.0,0.0,0.0,0.0
104,2016-01-05 08:00:00,2016-01-05 00:00:00,2016,8,81.44,26.706999999999997,222.345,37.631,741.84,1244.14,866.39,1163.345,30.746,17.188,0.0,0.0,0.0,0.0
105,2016-01-05 09:00:00,2016-01-05 00:00:00,2016,9,81.32,26.706999999999997,222.345,37.644,741.9639999999999,1244.77,867.05,1163.671,30.769000000000002,17.188,0.0,0.0,0.0,0.0
106,2016-01-05 10:00:00,2016-01-05 00:00:00,2016,10,80.66,26.706999999999997,222.345,37.667,743.66,1244.95,867.68,1166.001,30.781999999999996,17.188,0.0,0.0,0.0,0.0
107,2016-01-05 11:00:00,2016-01-05 00:00:00,2016,11,76.5,26.706999999999997,222.345,37.683,745.34,1245.395,869.105,1168.865,30.783,17.188,0.0,0.0,0.0,0.0
108,2016-01-05 12:00:00,2016-01-05 00:00:00,2016,12,73.96,26.706999999999997,222.345,37.698,746.1160000000001,1246.31,869.68,1170.13,30.825,17.188,0.0,0.0,0.0,0.0
109,2016-01-05 13:00:00,2016-01-05 00:00:00,2016,13,69.82,26.706999999999997,222.34599999999998,37.714,750.2260000000001,1246.31,870.165,1175.006,30.825,17.188,0.0,0.0,0.0,0.0
110,2016-01-05 14:00:00,2016-01-05 00:00:00,2016,14,67.0,26.706999999999997,222.34599999999998,37.736999999999995,752.21,1246.45,870.575,1177.484,30.863000000000003,17.188,0.0,0.0,0.0,0.0
111,2016-01-05 15:00:00,2016-01-05 00:00:00,2016,15,70.2,26.706999999999997,222.34599999999998,37.753,752.747,1246.873,871.16,1178.3010000000002,30.863000000000003,17.188,0.0,0.0,0.0,0.0
112,2016-01-05 16:00:00,2016-01-05 00:00:00,2016,16,84.88,26.706999999999997,222.34599999999998,37.765,752.76,1247.36,871.51,1178.42,30.901,17.188,0.0,0.0,0.0,0.0
113,2016-01-05 17:00:00,2016-01-05 00:00:00,2016,17,85.88,26.706999999999997,222.34599999999998,37.778,752.76,1248.25,872.12,1178.42,30.901,17.188,0.0,0.0,0.0,0.0
114,2016-01-05 18:00:00,2016-01-05 00:00:00,2016,18,83.48,26.706999999999997,222.34599999999998,37.8,752.76,1248.993,872.545,1178.42,30.926,17.188,0.0,0.0,0.0,0.0
115,2016-01-05 19:00:00,2016-01-05 00:00:00,2016,19,72.94,26.706999999999997,222.521,37.818000000000005,752.76,1250.77,873.84,1178.42,30.936999999999998,17.188,0.00600000000000378,0.0004376400000002757,0.0030000000000001137,0.0002188200000000083
116,2016-01-05 20:00:00,2016-01-05 00:00:00,2016,20,66.02,26.713,224.31099999999998,37.832,752.76,1253.565,874.505,1178.42,30.94,17.191,0.005000000000002558,0.00033010000000016887,0.0030000000000036664,0.00019806000000024206
117,2016-01-05 21:00:00,2016-01-05 00:00:00,2016,21,63.5,26.718000000000004,225.87900000000002,37.846,752.76,1256.15,875.095,1178.42,30.973000000000003,17.194000000000003,0.0009999999999976694,6.3499999999852e-05,0.0,0.0
118,2016-01-05 22:00:00,2016-01-05 00:00:00,2016,22,53.98,26.719,226.351,37.868,752.76,1257.4,875.48,1178.42,30.973000000000003,17.194000000000003,0.0,0.0,0.0,0.0
119,2016-01-05 23:00:00,2016-01-05 00:00:00,2016,23,53.24,26.719,226.351,37.887,752.76,1258.375,876.17,1178.42,31.009,17.194000000000003,0.0,0.0,0.0,0.0
120,2016-01-06 00:00:00,2016-01-06 00:00:00,2016,0,51.16,26.719,226.351,37.900999999999996,752.76,1259.18,876.82,1178.42,31.009,17.194000000000003,0.0,0.0,0.0,0.0
121,2016-01-06 01:00:00,2016-01-06 00:00:00,2016,1,49.18,26.719,226.351,37.916,752.76,1259.76,877.215,1178.42,31.035999999999998,17.194000000000003,0.0,0.0,0.0,0.0
122,2016-01-06 02:00:00,2016-01-06 00:00:00,2016,2,45.0,26.719,226.351,37.934,752.76,1260.607,877.9,1178.42,31.044,17.194000000000003,0.0,0.0,0.0,0.0
123,2016-01-06 03:00:00,2016-01-06 00:00:00,2016,3,46.32,26.719,226.351,37.955999999999996,752.76,1261.44,878.595,1178.42,31.049,17.194000000000003,0.0,0.0,0.0,0.0
124,2016-01-06 04:00:00,2016-01-06 00:00:00,2016,4,49.98,26.719,226.351,37.97,752.76,1262.058,879.01,1178.42,31.08,17.194000000000003,0.0,0.0,0.0,0.0
125,2016-01-06 05:00:00,2016-01-06 00:00:00,2016,5,53.24,26.719,226.351,37.983000000000004,752.76,1262.823,879.685,1178.42,31.08,17.194000000000003,0.0,0.0,0.0,0.0
126,2016-01-06 06:00:00,2016-01-06 00:00:00,2016,6,56.06,26.719,226.351,37.998000000000005,752.76,1263.7,880.39,1178.42,31.115,17.194000000000003,0.0,0.0,0.0,0.0
127,2016-01-06 07:00:00,2016-01-06 00:00:00,2016,7,58.68,26.719,226.351,38.022,752.76,1264.365,880.915,1178.42,31.115,17.194000000000003,0.0,0.0,0.0,0.0
128,2016-01-06 08:00:00,2016-01-06 00:00:00,2016,8,65.88,26.719,226.351,38.038000000000004,752.76,1266.07,882.375,1178.4660000000001,31.135,17.194000000000003,0.0,0.0,0.0,0.0
129,2016-01-06 09:00:00,2016-01-06 00:00:00,2016,9,75.42,26.719,226.351,38.062,752.83,1266.98,883.29,1178.775,31.15,17.194000000000003,0.0,0.0,0.0,0.0
130,2016-01-06 10:00:00,2016-01-06 00:00:00,2016,10,80.16,26.719,226.351,38.076,753.2389999999999,1267.33,883.955,1179.655,31.151999999999997,17.194000000000003,0.8769999999999989,0.07030031999999992,0.002999999999996561,0.00024047999999972434
131,2016-01-06 11:00:00,2016-01-06 00:00:00,2016,11,81.46,27.596,226.864,38.089,753.93,1268.56,884.36,1181.08,31.186,17.197,0.0030000000000001137,0.00024438000000000926,0.0020000000000024443,0.0001629200000001991
132,2016-01-06 12:00:00,2016-01-06 00:00:00,2016,12,76.52,27.599,227.447,38.111,754.253,1269.41,884.95,1181.91,31.186,17.199,0.0,0.0,0.0,0.0
133,2016-01-06 13:00:00,2016-01-06 00:00:00,2016,13,70.88,27.599,227.447,38.126,754.33,1269.975,885.59,1182.226,31.221999999999998,17.199,0.0,0.0,0.0,0.0
134,2016-01-06 14:00:00,2016-01-06 00:00:00,2016,14,73.84,27.599,227.447,38.14,754.6460000000001,1270.2,885.97,1182.835,31.221999999999998,17.199,0.0,0.0,0.0,0.0
