,Datetime,Date,Year,Hour,Price,circulationpump,dishwasher,freezer,gridexport,gridimport,pv,refrigerator,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
0,2016-01-01 00:00:00,2016-01-01 00:00:00,2016,0,44.78,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
1,2016-01-01 01:00:00,2016-01-01 00:00:00,2016,1,41.18,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
2,2016-01-01 02:00:00,2016-01-01 00:00:00,2016,2,33.62,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
3,2016-01-01 03:00:00,2016-01-01 00:00:00,2016,3,34.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
4,2016-01-01 04:00:00,2016-01-01 00:00:00,2016,4,34.04,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
5,2016-01-01 05:00:00,2016-01-01 00:00:00,2016,5,31.72,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
6,2016-01-01 06:00:00,2016-01-01 00:00:00,2016,6,36.32,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
7,2016-01-01 07:00:00,2016-01-01 00:00:00,2016,7,35.46,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
8,2016-01-01 08:00:00,2016-01-01 00:00:00,2016,8,39.54,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
9,2016-01-01 09:00:00,2016-01-01 00:00:00,2016,9,47.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
10,2016-01-01 10:00:00,2016-01-01 00:00:00,2016,10,52.06,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
11,2016-01-01 11:00:00,2016-01-01 00:00:00,2016,11,54.12,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
12,2016-01-01 12:00:00,2016-01-01 00:00:00,2016,12,53.18,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
13,2016-01-01 13:00:00,2016-01-01 00:00:00,2016,13,50.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
14,2016-01-01 14:00:00,2016-01-01 00:00:00,2016,14,48.86,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
15,2016-01-01 15:00:00,2016-01-01 00:00:00,2016,15,57.74,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
16,2016-01-01 16:00:00,2016-01-01 00:00:00,2016,16,74.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
17,2016-01-01 17:00:00,2016-01-01 00:00:00,2016,17,74.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
18,2016-01-01 18:00:00,2016-01-01 00:00:00,2016,18,70.68,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
19,2016-01-01 19:00:00,2016-01-01 00:00:00,2016,19,66.14,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
20,2016-01-01 20:00:00,2016-01-01 00:00:00,2016,20,59.04,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
21,2016-01-01 21:00:00,2016-01-01 00:00:00,2016,21,60.2,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
22,2016-01-01 22:00:00,2016-01-01 00:00:00,2016,22,49.14,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
23,2016-01-01 23:00:00,2016-01-01 00:00:00,2016,23,44.4,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
24,2016-01-02 00:00:00,2016-01-02 00:00:00,2016,0,33.14,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
25,2016-01-02 01:00:00,2016-01-02 00:00:00,2016,1,30.7,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
26,2016-01-02 02:00:00,2016-01-02 00:00:00,2016,2,25.54,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
27,2016-01-02 03:00:00,2016-01-02 00:00:00,2016,3,22.54,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
28,2016-01-02 04:00:00,2016-01-02 00:00:00,2016,4,23.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
29,2016-01-02 05:00:00,2016-01-02 00:00:00,2016,5,25.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
30,2016-01-02 06:00:00,2016-01-02 00:00:00,2016,6,27.66,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
31,2016-01-02 07:00:00,2016-01-02 00:00:00,2016,7,32.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
32,2016-01-02 08:00:00,2016-01-02 00:00:00,2016,8,36.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
33,2016-01-02 09:00:00,2016-01-02 00:00:00,2016,9,39.18,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
34,2016-01-02 10:00:00,2016-01-02 00:00:00,2016,10,42.14,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
35,2016-01-02 11:00:00,2016-01-02 00:00:00,2016,11,45.08,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
36,2016-01-02 12:00:00,2016-01-02 00:00:00,2016,12,39.58,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
37,2016-01-02 13:00:00,2016-01-02 00:00:00,2016,13,33.8,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
38,2016-01-02 14:00:00,2016-01-02 00:00:00,2016,14,33.94,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
39,2016-01-02 15:00:00,2016-01-02 00:00:00,2016,15,38.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
40,2016-01-02 16:00:00,2016-01-02 00:00:00,2016,16,56.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
41,2016-01-02 17:00:00,2016-01-02 00:00:00,2016,17,56.72,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
42,2016-01-02 18:00:00,2016-01-02 00:00:00,2016,18,53.12,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
43,2016-01-02 19:00:00,2016-01-02 00:00:00,2016,19,34.76,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
44,2016-01-02 20:00:00,2016-01-02 00:00:00,2016,20,31.66,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
45,2016-01-02 21:00:00,2016-01-02 00:00:00,2016,21,33.94,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
46,2016-01-02 22:00:00,2016-01-02 00:00:00,2016,22,30.62,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
47,2016-01-02 23:00:00,2016-01-02 00:00:00,2016,23,13.98,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
48,2016-01-03 00:00:00,2016-01-03 00:00:00,2016,0,-0.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,-0.0,0.0,-0.0
49,2016-01-03 01:00:00,2016-01-03 00:00:00,2016,1,0.46,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
50,2016-01-03 02:00:00,2016-01-03 00:00:00,2016,2,9.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
51,2016-01-03 03:00:00,2016-01-03 00:00:00,2016,3,8.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
52,2016-01-03 04:00:00,2016-01-03 00:00:00,2016,4,13.52,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
53,2016-01-03 05:00:00,2016-01-03 00:00:00,2016,5,1.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
54,2016-01-03 06:00:00,2016-01-03 00:00:00,2016,6,8.54,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
55,2016-01-03 07:00:00,2016-01-03 00:00:00,2016,7,18.22,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
56,2016-01-03 08:00:00,2016-01-03 00:00:00,2016,8,31.84,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
57,2016-01-03 09:00:00,2016-01-03 00:00:00,2016,9,34.12,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
58,2016-01-03 10:00:00,2016-01-03 00:00:00,2016,10,38.56,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
59,2016-01-03 11:00:00,2016-01-03 00:00:00,2016,11,40.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
60,2016-01-03 12:00:00,2016-01-03 00:00:00,2016,12,35.32,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
61,2016-01-03 13:00:00,2016-01-03 00:00:00,2016,13,36.98,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
62,2016-01-03 14:00:00,2016-01-03 00:00:00,2016,14,33.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
63,2016-01-03 15:00:00,2016-01-03 00:00:00,2016,15,37.52,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
64,2016-01-03 16:00:00,2016-01-03 00:00:00,2016,16,44.42,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
65,2016-01-03 17:00:00,2016-01-03 00:00:00,2016,17,53.52,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
66,2016-01-03 18:00:00,2016-01-03 00:00:00,2016,18,54.16,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
67,2016-01-03 19:00:00,2016-01-03 00:00:00,2016,19,50.66,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
68,2016-01-03 20:00:00,2016-01-03 00:00:00,2016,20,44.22,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
69,2016-01-03 21:00:00,2016-01-03 00:00:00,2016,21,41.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
70,2016-01-03 22:00:00,2016-01-03 00:00:00,2016,22,28.86,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
71,2016-01-03 23:00:00,2016-01-03 00:00:00,2016,23,27.56,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
72,2016-01-04 00:00:00,2016-01-04 00:00:00,2016,0,25.54,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
73,2016-01-04 01:00:00,2016-01-04 00:00:00,2016,1,21.12,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
74,2016-01-04 02:00:00,2016-01-04 00:00:00,2016,2,7.74,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
75,2016-01-04 03:00:00,2016-01-04 00:00:00,2016,3,6.4,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
76,2016-01-04 04:00:00,2016-01-04 00:00:00,2016,4,17.34,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
77,2016-01-04 05:00:00,2016-01-04 00:00:00,2016,5,36.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
78,2016-01-04 06:00:00,2016-01-04 00:00:00,2016,6,57.04,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
79,2016-01-04 07:00:00,2016-01-04 00:00:00,2016,7,69.48,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
80,2016-01-04 08:00:00,2016-01-04 00:00:00,2016,8,66.92,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
81,2016-01-04 09:00:00,2016-01-04 00:00:00,2016,9,66.48,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
82,2016-01-04 10:00:00,2016-01-04 00:00:00,2016,10,70.18,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
83,2016-01-04 11:00:00,2016-01-04 00:00:00,2016,11,70.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
84,2016-01-04 12:00:00,2016-01-04 00:00:00,2016,12,70.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
85,2016-01-04 13:00:00,2016-01-04 00:00:00,2016,13,69.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
86,2016-01-04 14:00:00,2016-01-04 00:00:00,2016,14,69.84,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
87,2016-01-04 15:00:00,2016-01-04 00:00:00,2016,15,76.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
88,2016-01-04 16:00:00,2016-01-04 00:00:00,2016,16,82.42,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
89,2016-01-04 17:00:00,2016-01-04 00:00:00,2016,17,85.9,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
90,2016-01-04 18:00:00,2016-01-04 00:00:00,2016,18,83.92,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
91,2016-01-04 19:00:00,2016-01-04 00:00:00,2016,19,69.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
92,2016-01-04 20:00:00,2016-01-04 00:00:00,2016,20,61.32,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
93,2016-01-04 21:00:00,2016-01-04 00:00:00,2016,21,60.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
94,2016-01-04 22:00:00,2016-01-04 00:00:00,2016,22,47.8,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
95,2016-01-04 23:00:00,2016-01-04 00:00:00,2016,23,50.06,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
96,2016-01-05 00:00:00,2016-01-05 00:00:00,2016,0,48.84,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
97,2016-01-05 01:00:00,2016-01-05 00:00:00,2016,1,44.68,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
98,2016-01-05 02:00:00,2016-01-05 00:00:00,2016,2,43.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
99,2016-01-05 03:00:00,2016-01-05 00:00:00,2016,3,40.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
100,2016-01-05 04:00:00,2016-01-05 00:00:00,2016,4,47.06,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
101,2016-01-05 05:00:00,2016-01-05 00:00:00,2016,5,57.92,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
102,2016-01-05 06:00:00,2016-01-05 00:00:00,2016,6,76.64,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
103,2016-01-05 07:00:00,2016-01-05 00:00:00,2016,7,82.9,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
104,2016-01-05 08:00:00,2016-01-05 00:00:00,2016,8,81.44,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
105,2016-01-05 09:00:00,2016-01-05 00:00:00,2016,9,81.32,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
106,2016-01-05 10:00:00,2016-01-05 00:00:00,2016,10,80.66,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
107,2016-01-05 11:00:00,2016-01-05 00:00:00,2016,11,76.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
108,2016-01-05 12:00:00,2016-01-05 00:00:00,2016,12,73.96,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
109,2016-01-05 13:00:00,2016-01-05 00:00:00,2016,13,69.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
110,2016-01-05 14:00:00,2016-01-05 00:00:00,2016,14,67.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
111,2016-01-05 15:00:00,2016-01-05 00:00:00,2016,15,70.2,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
112,2016-01-05 16:00:00,2016-01-05 00:00:00,2016,16,84.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
113,2016-01-05 17:00:00,2016-01-05 00:00:00,2016,17,85.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
114,2016-01-05 18:00:00,2016-01-05 00:00:00,2016,18,83.48,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
115,2016-01-05 19:00:00,2016-01-05 00:00:00,2016,19,72.94,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
116,2016-01-05 20:00:00,2016-01-05 00:00:00,2016,20,66.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
117,2016-01-05 21:00:00,2016-01-05 00:00:00,2016,21,63.5,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
118,2016-01-05 22:00:00,2016-01-05 00:00:00,2016,22,53.98,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
119,2016-01-05 23:00:00,2016-01-05 00:00:00,2016,23,53.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
120,2016-01-06 00:00:00,2016-01-06 00:00:00,2016,0,51.16,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
121,2016-01-06 01:00:00,2016-01-06 00:00:00,2016,1,49.18,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
122,2016-01-06 02:00:00,2016-01-06 00:00:00,2016,2,45.0,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
123,2016-01-06 03:00:00,2016-01-06 00:00:00,2016,3,46.32,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
124,2016-01-06 04:00:00,2016-01-06 00:00:00,2016,4,49.98,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
125,2016-01-06 05:00:00,2016-01-06 00:00:00,2016,5,53.24,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
126,2016-01-06 06:00:00,2016-01-06 00:00:00,2016,6,56.06,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
127,2016-01-06 07:00:00,2016-01-06 00:00:00,2016,7,58.68,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
128,2016-01-06 08:00:00,2016-01-06 00:00:00,2016,8,65.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
129,2016-01-06 09:00:00,2016-01-06 00:00:00,2016,9,75.42,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
130,2016-01-06 10:00:00,2016-01-06 00:00:00,2016,10,80.16,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
131,2016-01-06 11:00:00,2016-01-06 00:00:00,2016,11,81.46,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
132,2016-01-06 12:00:00,2016-01-06 00:00:00,2016,12,76.52,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
133,2016-01-06 13:00:00,2016-01-06 00:00:00,2016,13,70.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
134,2016-01-06 14:00:00,2016-01-06 00:00:00,2016,14,73.84,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
135,2016-01-06 15:00:00,2016-01-06 00:00:00,2016,15,82.56,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
136,2016-01-06 16:00:00,2016-01-06 00:00:00,2016,16,89.9,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
137,2016-01-06 17:00:00,2016-01-06 00:00:00,2016,17,93.8,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
138,2016-01-06 18:00:00,2016-01-06 00:00:00,2016,18,87.9,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
139,2016-01-06 19:00:00,2016-01-06 00:00:00,2016,19,79.88,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
140,2016-01-06 20:00:00,2016-01-06 00:00:00,2016,20,64.8,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
141,2016-01-06 21:00:00,2016-01-06 00:00:00,2016,21,67.02,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
142,2016-01-06 22:00:00,2016-01-06 00:00:00,2016,22,60.22,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
143,2016-01-06 23:00:00,2016-01-06 00:00:00,2016,23,52.82,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
144,2016-01-07 00:00:00,2016-01-07 00:00:00,2016,0,52.1,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
145,2016-01-07 01:00:00,2016-01-07 00:00:00,2016,1,49.86,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
146,2016-01-07 02:00:00,2016-01-07 00:00:00,2016,2,44.78,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
147,2016-01-07 03:00:00,2016-01-07 00:00:00,2016,3,44.64,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
148,2016-01-07 04:00:00,2016-01-07 00:00:00,2016,4,48.4,635.48,604.0169999999999,124.85799999999999,0.0,0.391,0.0,209.835,560.369,0.0,0.0,0.0,0.0
