,Datetime,Date,Year,Hour,Price,dishwasher,freezer,gridimport,heatpump,pv,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
0,2016-01-01 00:00:00,2016-01-01 00:00:00,2016,0,44.78,85.96700000000001,180.86,3363.1540000000005,2392.791,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
1,2016-01-01 01:00:00,2016-01-01 00:00:00,2016,1,41.18,85.96700000000001,180.895,3363.5,2392.811,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
2,2016-01-01 02:00:00,2016-01-01 00:00:00,2016,2,33.62,85.96700000000001,180.918,3363.86,2393.25,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
3,2016-01-01 03:00:00,2016-01-01 00:00:00,2016,3,34.82,85.96700000000001,180.95,3364.24,2393.944,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
4,2016-01-01 04:00:00,2016-01-01 00:00:00,2016,4,34.04,85.96700000000001,180.986,3364.63,2394.479,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
5,2016-01-01 05:00:00,2016-01-01 00:00:00,2016,5,31.72,85.96700000000001,181.02200000000002,3365.13,2397.16,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
6,2016-01-01 06:00:00,2016-01-01 00:00:00,2016,6,36.32,85.96700000000001,181.05599999999998,3365.5959999999995,2399.32,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
7,2016-01-01 07:00:00,2016-01-01 00:00:00,2016,7,35.46,85.96700000000001,181.082,3366.045,2400.971,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
8,2016-01-01 08:00:00,2016-01-01 00:00:00,2016,8,39.54,85.96700000000001,181.112,3366.45,2401.93,7901.16,76.72399999999999,0.0,0.0,0.0,0.0
9,2016-01-01 09:00:00,2016-01-01 00:00:00,2016,9,47.5,85.96700000000001,181.148,3366.895,2403.556,7901.255999999999,76.72399999999999,0.0009999999999763531,4.7499999998876776e-05,0.0,0.0
10,2016-01-01 10:00:00,2016-01-01 00:00:00,2016,10,52.06,85.96799999999999,181.18400000000003,3367.3140000000003,2404.58,7901.646,76.72399999999999,0.0,0.0,0.0,0.0
11,2016-01-01 11:00:00,2016-01-01 00:00:00,2016,11,54.12,85.96799999999999,181.21900000000002,3367.695,2405.484,7902.236,76.72399999999999,0.0,0.0,0.10000000000000853,0.005412000000000461
12,2016-01-01 12:00:00,2016-01-01 00:00:00,2016,12,53.18,85.96799999999999,181.245,3368.225,2406.791,7902.661999999999,76.824,0.0,0.0,0.5170000000000101,0.02749406000000054
13,2016-01-01 13:00:00,2016-01-01 00:00:00,2016,13,50.0,85.96799999999999,181.273,3369.38,2408.115,7903.01,77.34100000000001,0.0,0.0,0.2989999999999924,0.01494999999999962
14,2016-01-01 14:00:00,2016-01-01 00:00:00,2016,14,48.86,85.96799999999999,181.30900000000003,3370.09,2408.51,7903.227,77.64,0.0,0.0,0.2989999999999924,0.014609139999999627
15,2016-01-01 15:00:00,2016-01-01 00:00:00,2016,15,57.74,85.96799999999999,181.34400000000002,3371.0159999999996,2409.854,7903.326,77.939,0.0,0.0,0.8670000000000044,0.05006058000000026
16,2016-01-01 16:00:00,2016-01-01 00:00:00,2016,16,74.88,85.96799999999999,181.38,3372.73,2410.85,7903.331999999999,78.806,0.0,0.0,0.10200000000000387,0.007637760000000289
17,2016-01-01 17:00:00,2016-01-01 00:00:00,2016,17,74.82,85.96799999999999,181.41,3373.855,2412.726,7903.331999999999,78.908,0.0,0.0,0.04099999999999682,0.003067619999999762
18,2016-01-01 18:00:00,2016-01-01 00:00:00,2016,18,70.68,85.96799999999999,181.43400000000003,3375.5959999999995,2414.2110000000002,7903.331999999999,78.949,0.0,0.0,0.0030000000000001137,0.00021204000000000806
19,2016-01-01 19:00:00,2016-01-01 00:00:00,2016,19,66.14,85.96799999999999,181.47,3377.3059999999996,2415.02,7903.331999999999,78.952,0.0,0.0,0.001999999999995339,0.0001322799999996917
20,2016-01-01 20:00:00,2016-01-01 00:00:00,2016,20,59.04,85.96799999999999,181.505,3378.355,2415.505,7903.331999999999,78.954,0.0,0.0,0.0020000000000095497,0.00011808000000056382
21,2016-01-01 21:00:00,2016-01-01 00:00:00,2016,21,60.2,85.96799999999999,181.541,3379.365,2416.945,7903.331999999999,78.956,0.0,0.0,0.001999999999995339,0.0001203999999997194
22,2016-01-01 22:00:00,2016-01-01 00:00:00,2016,22,49.14,85.96799999999999,181.572,3380.455,2417.835,7903.331999999999,78.958,0.0,0.0,0.001999999999995339,9.827999999977095e-05
23,2016-01-01 23:00:00,2016-01-01 00:00:00,2016,23,44.4,85.96799999999999,181.59599999999998,3381.14,2418.75,7903.331999999999,78.96,0.0,0.0,0.0030000000000143245,0.000133200000000636
24,2016-01-02 00:00:00,2016-01-02 00:00:00,2016,0,33.14,85.96799999999999,181.632,3381.62,2418.76,7903.331999999999,78.96300000000001,0.0,0.0,0.001999999999995339,6.627999999984554e-05
25,2016-01-02 01:00:00,2016-01-02 00:00:00,2016,1,30.7,85.96799999999999,181.667,3382.1809999999996,2419.25,7903.331999999999,78.965,0.0,0.0,0.001999999999995339,6.13999999998569e-05
26,2016-01-02 02:00:00,2016-01-02 00:00:00,2016,2,25.54,85.96799999999999,181.703,3382.7,2419.6,7903.331999999999,78.967,0.0,0.0,0.001999999999995339,5.1079999999880953e-05
27,2016-01-02 03:00:00,2016-01-02 00:00:00,2016,3,22.54,85.96799999999999,181.732,3383.08,2420.16,7903.331999999999,78.969,0.0,0.0,0.0030000000000001137,6.762000000000255e-05
28,2016-01-02 04:00:00,2016-01-02 00:00:00,2016,4,23.82,85.96799999999999,181.75799999999998,3383.47,2421.01,7903.331999999999,78.972,0.0,0.0,0.001999999999995339,4.7639999999888976e-05
29,2016-01-02 05:00:00,2016-01-02 00:00:00,2016,5,25.24,85.96799999999999,181.793,3383.975,2423.939,7903.331999999999,78.97399999999999,0.0,0.0,0.0020000000000095497,5.0480000000241036e-05
30,2016-01-02 06:00:00,2016-01-02 00:00:00,2016,6,27.66,85.96799999999999,181.827,3384.4309999999996,2425.965,7903.331999999999,78.976,0.0,0.0,0.0020000000000095497,5.5320000000264144e-05
31,2016-01-02 07:00:00,2016-01-02 00:00:00,2016,7,32.24,85.96799999999999,181.863,3384.895,2428.295,7903.331999999999,78.97800000000001,0.0,0.0,0.0030000000000001137,9.672000000000368e-05
32,2016-01-02 08:00:00,2016-01-02 00:00:00,2016,8,36.24,85.96799999999999,181.895,3385.815,2430.08,7903.335999999999,78.98100000000001,0.0,0.0,0.001999999999995339,7.247999999983108e-05
33,2016-01-02 09:00:00,2016-01-02 00:00:00,2016,9,39.18,85.96799999999999,181.919,3386.475,2431.029,7903.401999999999,78.983,0.0,0.0,0.001999999999995339,7.835999999981738e-05
34,2016-01-02 10:00:00,2016-01-02 00:00:00,2016,10,42.14,85.96799999999999,181.953,3387.075,2431.65,7903.553000000001,78.985,0.0,0.0,0.0,0.0
35,2016-01-02 11:00:00,2016-01-02 00:00:00,2016,11,45.08,85.96799999999999,181.989,3387.61,2432.59,7904.016,78.985,0.0,0.0,0.0,0.0
36,2016-01-02 12:00:00,2016-01-02 00:00:00,2016,12,39.58,85.96799999999999,182.025,3388.2,2432.7110000000002,7904.576,78.985,0.0,0.0,0.0010000000000047748,3.958000000018899e-05
37,2016-01-02 13:00:00,2016-01-02 00:00:00,2016,13,33.8,85.96799999999999,182.055,3389.43,2434.48,7905.335999999999,78.986,0.0,0.0,0.0,0.0
38,2016-01-02 14:00:00,2016-01-02 00:00:00,2016,14,33.94,85.96799999999999,182.079,3390.085,2435.041,7905.855,78.986,0.0010000000000047748,3.394000000016206e-05,0.0,0.0
39,2016-01-02 15:00:00,2016-01-02 00:00:00,2016,15,38.5,85.969,182.114,3391.01,2436.51,7906.137,78.986,0.0,0.0,0.0,0.0
40,2016-01-02 16:00:00,2016-01-02 00:00:00,2016,16,56.02,85.969,182.15,3392.115,2438.58,7906.141,78.986,0.0,0.0,0.0,0.0
41,2016-01-02 17:00:00,2016-01-02 00:00:00,2016,17,56.72,85.969,182.185,3393.205,2438.92,7906.141,78.986,0.0,0.0,0.0,0.0
42,2016-01-02 18:00:00,2016-01-02 00:00:00,2016,18,53.12,85.969,182.21200000000002,3394.2,2439.66,7906.141,78.986,0.39800000000001035,0.02114176000000055,0.0,0.0
43,2016-01-02 19:00:00,2016-01-02 00:00:00,2016,19,34.76,86.367,182.24,3395.525,2440.074,7906.141,78.986,0.6019999999999897,0.02092551999999964,0.0,0.0
44,2016-01-02 20:00:00,2016-01-02 00:00:00,2016,20,31.66,86.969,182.282,3396.855,2440.675,7906.141,78.986,0.0020000000000095497,6.332000000030234e-05,0.0,0.0
45,2016-01-02 21:00:00,2016-01-02 00:00:00,2016,21,33.94,86.971,182.321,3397.5209999999997,2442.24,7906.141,78.986,0.0,0.0,0.0,0.0
46,2016-01-02 22:00:00,2016-01-02 00:00:00,2016,22,30.62,86.971,182.358,3398.2659999999996,2443.471,7906.141,78.986,0.0,0.0,0.0,0.0
47,2016-01-02 23:00:00,2016-01-02 00:00:00,2016,23,13.98,86.971,182.396,3398.91,2443.896,7906.141,78.986,0.0,0.0,0.0,0.0
48,2016-01-03 00:00:00,2016-01-03 00:00:00,2016,0,-0.02,86.971,182.433,3399.36,2443.98,7906.141,78.986,0.0,-0.0,0.0,-0.0
49,2016-01-03 01:00:00,2016-01-03 00:00:00,2016,1,0.46,86.971,182.472,3399.8509999999997,2444.66,7906.141,78.986,0.0,0.0,0.0,0.0
50,2016-01-03 02:00:00,2016-01-03 00:00:00,2016,2,9.02,86.971,182.50900000000001,3400.33,2445.391,7906.141,78.986,0.0,0.0,0.0,0.0
51,2016-01-03 03:00:00,2016-01-03 00:00:00,2016,3,8.24,86.971,182.545,3400.71,2446.16,7906.141,78.986,0.0,0.0,0.0,0.0
52,2016-01-03 04:00:00,2016-01-03 00:00:00,2016,4,13.52,86.971,182.578,3401.115,2447.226,7906.141,78.986,0.0,0.0,0.0,0.0
53,2016-01-03 05:00:00,2016-01-03 00:00:00,2016,5,1.5,86.971,182.608,3401.565,2449.7960000000003,7906.141,78.986,0.0,0.0,0.0,0.0
54,2016-01-03 06:00:00,2016-01-03 00:00:00,2016,6,8.54,86.971,182.635,3402.04,2452.529,7906.141,78.986,0.0,0.0,0.0,0.0
55,2016-01-03 07:00:00,2016-01-03 00:00:00,2016,7,18.22,86.971,182.672,3402.505,2454.779,7906.141,78.986,0.0,0.0,0.000999999999990564,1.8219999999828074e-05
56,2016-01-03 08:00:00,2016-01-03 00:00:00,2016,8,31.84,86.971,182.708,3403.215,2456.199,7906.141,78.987,0.0010000000000047748,3.184000000015203e-05,0.0,0.0
57,2016-01-03 09:00:00,2016-01-03 00:00:00,2016,9,34.12,86.97200000000001,182.74400000000003,3403.74,2456.939,7906.182,78.987,0.0,0.0,0.0,0.0
58,2016-01-03 10:00:00,2016-01-03 00:00:00,2016,10,38.56,86.97200000000001,182.771,3404.2,2457.774,7907.096,78.987,0.0,0.0,0.0,0.0
59,2016-01-03 11:00:00,2016-01-03 00:00:00,2016,11,40.5,86.97200000000001,182.798,3404.6490000000003,2458.25,7909.592,78.987,0.0,0.0,0.527000000000001,0.021343500000000043
60,2016-01-03 12:00:00,2016-01-03 00:00:00,2016,12,35.32,86.97200000000001,182.81599999999997,3406.425,2458.851,7912.281,79.514,0.0,0.0,0.0,0.0
61,2016-01-03 13:00:00,2016-01-03 00:00:00,2016,13,36.98,86.97200000000001,182.81599999999997,3408.12,2459.699,7915.031,79.514,0.0,0.0,0.02600000000001046,0.0009614800000003868
62,2016-01-03 14:00:00,2016-01-03 00:00:00,2016,14,33.02,86.97200000000001,182.903,3409.405,2460.18,7916.375,79.54,0.0,0.0,0.0,0.0
63,2016-01-03 15:00:00,2016-01-03 00:00:00,2016,15,37.52,86.97200000000001,182.92700000000002,3410.005,2460.641,7916.816,79.54,0.0,0.0,0.0,0.0
64,2016-01-03 16:00:00,2016-01-03 00:00:00,2016,16,44.42,86.97200000000001,182.959,3410.6409999999996,2461.935,7916.84,79.54,0.0,0.0,0.0,0.0
65,2016-01-03 17:00:00,2016-01-03 00:00:00,2016,17,53.52,86.97200000000001,182.995,3411.7259999999997,2463.585,7916.84,79.54,0.0,0.0,0.0,0.0
66,2016-01-03 18:00:00,2016-01-03 00:00:00,2016,18,54.16,86.97200000000001,183.03,3412.54,2465.024,7916.84,79.54,0.0,0.0,0.0,0.0
67,2016-01-03 19:00:00,2016-01-03 00:00:00,2016,19,50.66,86.97200000000001,183.06599999999997,3413.37,2466.045,7916.84,79.54,0.0,0.0,0.0,0.0
68,2016-01-03 20:00:00,2016-01-03 00:00:00,2016,20,44.22,86.97200000000001,183.093,3414.085,2466.98,7916.84,79.54,0.0,0.0,0.0,0.0
69,2016-01-03 21:00:00,2016-01-03 00:00:00,2016,21,41.82,86.97200000000001,183.12,3414.755,2467.9,7916.84,79.54,0.0,0.0,0.0,0.0
70,2016-01-03 22:00:00,2016-01-03 00:00:00,2016,22,28.86,86.97200000000001,183.155,3415.47,2469.49,7916.84,79.54,0.0,0.0,0.0,0.0
71,2016-01-03 23:00:00,2016-01-03 00:00:00,2016,23,27.56,86.97200000000001,183.19099999999997,3416.261,2470.65,7916.84,79.54,0.0,0.0,0.0,0.0
72,2016-01-04 00:00:00,2016-01-04 00:00:00,2016,0,25.54,86.97200000000001,183.227,3416.855,2470.859,7916.84,79.54,0.0,0.0,0.0,0.0
73,2016-01-04 01:00:00,2016-01-04 00:00:00,2016,1,21.12,86.97200000000001,183.253,3417.385,2471.91,7916.84,79.54,0.0,0.0,0.0,0.0
74,2016-01-04 02:00:00,2016-01-04 00:00:00,2016,2,7.74,86.97200000000001,183.282,3417.825,2472.886,7916.84,79.54,0.0,0.0,0.0,0.0
75,2016-01-04 03:00:00,2016-01-04 00:00:00,2016,3,6.4,86.97200000000001,183.317,3418.28,2473.84,7916.84,79.54,0.0,0.0,0.0,0.0
76,2016-01-04 04:00:00,2016-01-04 00:00:00,2016,4,17.34,86.97200000000001,183.354,3418.745,2475.136,7916.84,79.54,0.0,0.0,0.0,0.0
77,2016-01-04 05:00:00,2016-01-04 00:00:00,2016,5,36.02,86.97200000000001,183.387,3419.28,2478.26,7916.84,79.54,0.0,0.0,0.000999999999990564,3.6019999999660114e-05
78,2016-01-04 06:00:00,2016-01-04 00:00:00,2016,6,57.04,86.97200000000001,183.408,3419.945,2480.71,7916.84,79.541,0.0,0.0,0.0,0.0
79,2016-01-04 07:00:00,2016-01-04 00:00:00,2016,7,69.48,86.97200000000001,183.44400000000002,3420.46,2482.0,7916.84,79.541,0.0,0.0,0.0,0.0
80,2016-01-04 08:00:00,2016-01-04 00:00:00,2016,8,66.92,86.97200000000001,183.48,3421.155,2482.859,7916.84,79.541,0.0,0.0,0.0,0.0
81,2016-01-04 09:00:00,2016-01-04 00:00:00,2016,9,66.48,86.97200000000001,183.516,3421.655,2483.859,7917.036999999999,79.541,0.0,0.0,0.0,0.0
82,2016-01-04 10:00:00,2016-01-04 00:00:00,2016,10,70.18,86.97200000000001,183.54,3422.145,2485.75,7917.491999999999,79.541,0.0,0.0,0.0,0.0
83,2016-01-04 11:00:00,2016-01-04 00:00:00,2016,11,70.0,86.97200000000001,183.57,3422.66,2487.939,7918.116999999999,79.541,0.14699999999999136,0.010289999999999395,0.0,0.0
84,2016-01-04 12:00:00,2016-01-04 00:00:00,2016,12,70.0,87.119,183.605,3423.79,2488.15,7918.686,79.541,0.6460000000000008,0.04522000000000006,0.0,0.0
85,2016-01-04 13:00:00,2016-01-04 00:00:00,2016,13,69.88,87.765,183.641,3424.9759999999997,2488.82,7920.545,79.541,0.24200000000000443,0.016910960000000308,0.0,0.0
86,2016-01-04 14:00:00,2016-01-04 00:00:00,2016,14,69.84,88.007,183.672,3425.6859999999997,2489.2,7921.432,79.541,0.0,0.0,0.0,0.0
87,2016-01-04 15:00:00,2016-01-04 00:00:00,2016,15,76.0,88.007,183.696,3426.155,2490.535,7921.861,79.541,0.0,0.0,0.0,0.0
88,2016-01-04 16:00:00,2016-01-04 00:00:00,2016,16,82.42,88.007,183.732,3426.69,2491.745,7921.922,79.541,0.0,0.0,0.0,0.0
89,2016-01-04 17:00:00,2016-01-04 00:00:00,2016,17,85.9,88.007,183.768,3427.54,2493.23,7921.922,79.541,0.0,0.0,0.0,0.0
90,2016-01-04 18:00:00,2016-01-04 00:00:00,2016,18,83.92,88.007,183.801,3428.505,2494.325,7921.922,79.541,0.0,0.0,0.0,0.0
91,2016-01-04 19:00:00,2016-01-04 00:00:00,2016,19,69.88,88.007,183.827,3429.75,2495.58,7921.922,79.541,0.0,0.0,0.0,0.0
92,2016-01-04 20:00:00,2016-01-04 00:00:00,2016,20,61.32,88.007,183.858,3430.745,2496.71,7921.922,79.541,0.0,0.0,0.0,0.0
93,2016-01-04 21:00:00,2016-01-04 00:00:00,2016,21,60.0,88.007,183.894,3431.78,2497.73,7921.922,79.541,0.0,0.0,0.0,0.0
94,2016-01-04 22:00:00,2016-01-04 00:00:00,2016,22,47.8,88.007,183.93,3432.655,2499.505,7921.922,79.541,0.0,0.0,0.0,0.0
95,2016-01-04 23:00:00,2016-01-04 00:00:00,2016,23,50.06,88.007,183.957,3433.25,2501.41,7921.922,79.541,0.0,0.0,0.0,0.0
96,2016-01-05 00:00:00,2016-01-05 00:00:00,2016,0,48.84,88.007,183.985,3433.605,2501.73,7921.922,79.541,0.0,0.0,0.0010000000000047748,4.8840000000233205e-05
97,2016-01-05 01:00:00,2016-01-05 00:00:00,2016,1,44.68,88.007,184.021,3433.94,2501.92,7921.922,79.542,0.0,0.0,0.0,0.0
98,2016-01-05 02:00:00,2016-01-05 00:00:00,2016,2,43.0,88.007,184.05700000000002,3434.33,2502.65,7921.922,79.542,0.0,0.0,0.0,0.0
99,2016-01-05 03:00:00,2016-01-05 00:00:00,2016,3,40.0,88.007,184.084,3434.7,2503.439,7921.922,79.542,0.0,0.0,0.0,0.0
100,2016-01-05 04:00:00,2016-01-05 00:00:00,2016,4,47.06,88.007,184.112,3435.075,2504.359,7921.922,79.542,0.0,0.0,0.0,0.0
101,2016-01-05 05:00:00,2016-01-05 00:00:00,2016,5,57.92,88.007,184.148,3435.57,2507.35,7921.922,79.542,0.0,0.0,0.0,0.0
102,2016-01-05 06:00:00,2016-01-05 00:00:00,2016,6,76.64,88.007,184.18400000000003,3436.365,2510.835,7921.922,79.542,0.0,0.0,0.0,0.0
103,2016-01-05 07:00:00,2016-01-05 00:00:00,2016,7,82.9,88.007,184.21400000000003,3437.055,2511.82,7921.922,79.542,0.000999999999990564,8.289999999921777e-05,0.0,0.0
104,2016-01-05 08:00:00,2016-01-05 00:00:00,2016,8,81.44,88.008,184.24,3437.875,2513.396,7921.93,79.542,0.0,0.0,0.0,0.0
105,2016-01-05 09:00:00,2016-01-05 00:00:00,2016,9,81.32,88.008,184.27900000000002,3438.665,2514.631,7922.062,79.542,0.0,0.0,0.0,0.0
106,2016-01-05 10:00:00,2016-01-05 00:00:00,2016,10,80.66,88.008,184.31599999999997,3439.3459999999995,2515.391,7923.178000000001,79.542,0.0,0.0,0.0,0.0
107,2016-01-05 11:00:00,2016-01-05 00:00:00,2016,11,76.5,88.008,184.34799999999998,3439.95,2516.005,7925.541,79.542,0.0,0.0,0.0,0.0
108,2016-01-05 12:00:00,2016-01-05 00:00:00,2016,12,73.96,88.008,184.37400000000002,3441.32,2516.09,7926.168000000001,79.542,0.0,0.0,0.0,0.0
109,2016-01-05 13:00:00,2016-01-05 00:00:00,2016,13,69.82,88.008,184.407,3442.12,2517.615,7928.371,79.542,0.0,0.0,0.0,0.0
110,2016-01-05 14:00:00,2016-01-05 00:00:00,2016,14,67.0,88.008,184.44299999999998,3443.04,2518.09,7929.688,79.542,0.0,0.0,0.0,0.0
111,2016-01-05 15:00:00,2016-01-05 00:00:00,2016,15,70.2,88.008,184.479,3443.56,2518.515,7929.99,79.542,0.0,0.0,0.0,0.0
112,2016-01-05 16:00:00,2016-01-05 00:00:00,2016,16,84.88,88.008,184.50799999999998,3443.97,2519.449,7930.0509999999995,79.542,0.0,0.0,0.0,0.0
113,2016-01-05 17:00:00,2016-01-05 00:00:00,2016,17,85.88,88.008,184.533,3444.5,2520.98,7930.0509999999995,79.542,0.0,0.0,0.0,0.0
114,2016-01-05 18:00:00,2016-01-05 00:00:00,2016,18,83.48,88.008,184.56900000000002,3445.165,2521.73,7930.0509999999995,79.542,0.0,0.0,0.0,0.0
115,2016-01-05 19:00:00,2016-01-05 00:00:00,2016,19,72.94,88.008,184.605,3446.14,2523.561,7930.0509999999995,79.542,0.0,0.0,0.0010000000000047748,7.294000000034829e-05
116,2016-01-05 20:00:00,2016-01-05 00:00:00,2016,20,66.02,88.008,184.636,3447.0,2525.189,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
117,2016-01-05 21:00:00,2016-01-05 00:00:00,2016,21,63.5,88.008,184.66,3447.75,2526.801,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
118,2016-01-05 22:00:00,2016-01-05 00:00:00,2016,22,53.98,88.008,184.695,3448.49,2528.291,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
119,2016-01-05 23:00:00,2016-01-05 00:00:00,2016,23,53.24,88.008,184.73,3449.03,2528.75,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
120,2016-01-06 00:00:00,2016-01-06 00:00:00,2016,0,51.16,88.008,184.766,3449.4040000000005,2528.99,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
121,2016-01-06 01:00:00,2016-01-06 00:00:00,2016,1,49.18,88.008,184.797,3449.79,2529.685,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
122,2016-01-06 02:00:00,2016-01-06 00:00:00,2016,2,45.0,88.008,184.822,3450.1809999999996,2530.551,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
123,2016-01-06 03:00:00,2016-01-06 00:00:00,2016,3,46.32,88.008,184.858,3450.591,2531.74,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
124,2016-01-06 04:00:00,2016-01-06 00:00:00,2016,4,49.98,88.008,184.888,3451.0,2532.675,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
125,2016-01-06 05:00:00,2016-01-06 00:00:00,2016,5,53.24,88.008,184.928,3451.506,2535.801,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
126,2016-01-06 06:00:00,2016-01-06 00:00:00,2016,6,56.06,88.008,184.954,3452.12,2538.061,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
127,2016-01-06 07:00:00,2016-01-06 00:00:00,2016,7,58.68,88.008,184.984,3452.64,2539.84,7930.0509999999995,79.543,0.0,0.0,0.0,0.0
128,2016-01-06 08:00:00,2016-01-06 00:00:00,2016,8,65.88,88.008,185.016,3453.355,2540.755,7930.07,79.543,0.9480000000000075,0.06245424000000049,0.5769999999999982,0.03801275999999988
129,2016-01-06 09:00:00,2016-01-06 00:00:00,2016,9,75.42,88.956,185.051,3455.6040000000003,2542.806,7930.32,80.12,0.009000000000000341,0.0006787800000000257,0.0519999999999925,0.003921839999999435
130,2016-01-06 10:00:00,2016-01-06 00:00:00,2016,10,80.16,88.965,185.08700000000002,3456.215,2544.73,7931.172,80.172,0.0,0.0,0.0,0.0
131,2016-01-06 11:00:00,2016-01-06 00:00:00,2016,11,81.46,88.965,185.118,3458.895,2545.471,7932.130999999999,80.172,0.0,0.0,0.0,0.0
132,2016-01-06 12:00:00,2016-01-06 00:00:00,2016,12,76.52,88.965,185.142,3459.7709999999997,2546.405,7932.713000000001,80.172,0.0,0.0,0.0,0.0
133,2016-01-06 13:00:00,2016-01-06 00:00:00,2016,13,70.88,88.965,185.178,3460.1809999999996,2547.265,7932.946999999999,80.172,0.0,0.0,0.0,0.0
134,2016-01-06 14:00:00,2016-01-06 00:00:00,2016,14,73.84,88.965,185.21099999999998,3460.615,2549.01,7933.826,80.172,0.0,0.0,0.0,0.0
135,2016-01-06 15:00:00,2016-01-06 00:00:00,2016,15,82.56,88.965,185.245,3461.0209999999997,2550.189,7934.09,80.172,0.0,0.0,0.0,0.0
136,2016-01-06 16:00:00,2016-01-06 00:00:00,2016,16,89.9,88.965,185.269,3461.44,2551.735,7934.102,80.172,0.0,0.0,0.0010000000000047748,8.990000000042927e-05
137,2016-01-06 17:00:00,2016-01-06 00:00:00,2016,17,93.8,88.965,185.305,3461.875,2553.49,7934.102,80.173,0.0,0.0,0.0,0.0
138,2016-01-06 18:00:00,2016-01-06 00:00:00,2016,18,87.9,88.965,185.34099999999998,3462.555,2554.84,7934.102,80.173,0.0010000000000047748,8.790000000041972e-05,0.0,0.0
139,2016-01-06 19:00:00,2016-01-06 00:00:00,2016,19,79.88,88.96600000000001,185.37400000000002,3463.48,2555.58,7934.102,80.173,0.0,0.0,0.0,0.0
140,2016-01-06 20:00:00,2016-01-06 00:00:00,2016,20,64.8,88.96600000000001,185.395,3464.23,2556.7,7934.102,80.173,0.0,0.0,0.0,0.0
141,2016-01-06 21:00:00,2016-01-06 00:00:00,2016,21,67.02,88.96600000000001,185.43200000000002,3464.9359999999997,2557.391,7934.102,80.173,0.0,0.0,0.0,0.0
142,2016-01-06 22:00:00,2016-01-06 00:00:00,2016,22,60.22,88.96600000000001,185.468,3465.79,2558.641,7934.102,80.173,0.0,0.0,0.0,0.0
143,2016-01-06 23:00:00,2016-01-06 00:00:00,2016,23,52.82,88.96600000000001,185.5,3466.325,2559.76,7934.102,80.173,0.0,0.0,0.0,0.0
144,2016-01-07 00:00:00,2016-01-07 00:00:00,2016,0,52.1,88.96600000000001,185.523,3466.66,2559.77,7934.102,80.173,0.0,0.0,0.0,0.0
145,2016-01-07 01:00:00,2016-01-07 00:00:00,2016,1,49.86,88.96600000000001,185.562,3467.1009999999997,2561.39,7934.102,80.173,0.0,0.0,0.0,0.0
146,2016-01-07 02:00:00,2016-01-07 00:00:00,2016,2,44.78,88.96600000000001,185.593,3467.455,2562.104,7934.102,80.173,0.0,0.0,0.0,0.0
147,2016-01-07 03:00:00,2016-01-07 00:00:00,2016,3,44.64,88.96600000000001,185.62900000000002,3467.841,2562.97,7934.102,80.173,0.0,0.0,0.0,0.0
148,2016-01-07 04:00:00,2016-01-07 00:00:00,2016,4,48.4,88.96600000000001,185.66299999999998,3468.235,2563.966,7934.102,80.173,0.0,0.0,0.0,0.0
149,2016-01-07 05:00:00,2016-01-07 00:00:00,2016,5,62.0,88.96600000000001,185.68900000000002,3468.67,2565.9610000000002,7934.102,80.173,0.0,0.0,0.0,0.0
150,2016-01-07 06:00:00,2016-01-07 00:00:00,2016,6,84.94,88.96600000000001,185.718,3469.295,2568.136,7934.102,80.173,0.0,0.0,0.0,0.0
151,2016-01-07 07:00:00,2016-01-07 00:00:00,2016,7,85.94,88.96600000000001,185.75400000000002,3469.97,2570.2960000000003,7934.102,80.173,0.0,0.0,0.0,0.0
152,2016-01-07 08:00:00,2016-01-07 00:00:00,2016,8,83.86,88.96600000000001,185.79,3470.495,2572.301,7934.191,80.173,0.0,0.0,0.0,0.0
153,2016-01-07 09:00:00,2016-01-07 00:00:00,2016,9,83.24,88.96600000000001,185.813,3470.98,2573.76,7935.3009999999995,80.173,0.0,0.0,0.9869999999999948,0.08215787999999957
154,2016-01-07 10:00:00,2016-01-07 00:00:00,2016,10,83.0,88.96600000000001,185.84400000000002,3472.39,2574.221,7937.741999999999,81.16,0.0,0.0,0.08299999999999841,0.006888999999999868
155,2016-01-07 11:00:00,2016-01-07 00:00:00,2016,11,81.32,88.96600000000001,185.88,3475.046,2575.221,7938.781,81.243,0.0,0.0,0.0,0.0
